CBRE,"CBRE Group, Inc.",16607027448,Finance,Real Estate,NYSE
CBU,"Community Bank System, Inc.",3067277159,Finance,Major Banks,NYSE
CCH,Collier Creek Holdings,118037500,Finance,Business Services,NYSE
CFG,"Citizens Financial Group, Inc.",14962675195,Finance,Major Banks,NYSE
CFR,"Cullen/Frost Bankers, Inc.",6121527546,Finance,Major Banks,NYSE
CIA,"Citizens, Inc.",328349392.7,Finance,Life Insurance,NYSE
CIB,BanColombia S.A.,12277721655,Finance,Commercial Banks,NYSE
CIC,Capitol Investment Corp. IV,512181250,Finance,Business Services,NYSE
CIT,CIT Group Inc (DEL),4835807346,Finance,Major Banks,NYSE
CM,Canadian Imperial Bank of Commerce,35095009411,Finance,Commercial Banks,NYSE
CMA,Comerica Incorporated,11578359254,Finance,Major Banks,NYSE
CNA,CNA Financial Corporation,11762431466,Finance,Property-Casualty Insurers,NYSE
CNF,CNFinance Holdings Limited,412204711.9,Finance,Finance: Consumer Services,NYSE
CNO,"CNO Financial Group, Inc.",2608825970,Finance,Accident &Health Insurance,NYSE
CNS,Cohen & Steers Inc,1996058723,Finance,Investment Managers,NYSE
CO,Global Cord Blood Corporation,853288546.5,Finance,Business Services,NYSE
COF,Capital One Financial Corporation,38340738399,Finance,Major Banks,NYSE
CPF,CPB Inc.,831645842.4,Finance,Major Banks,NYSE
CS,Credit Suisse Group,29714303938,Finance,Investment Bankers/Brokers/Service,NYSE
CUBI,"Customers Bancorp, Inc",569085291.6,Finance,Major Banks,NYSE
CURO,CURO Group Holdings Corp.,465551346.6,Finance,Finance: Consumer Services,NYSE
CWK,Cushman & Wakefield plc,3855430943,Finance,Real Estate,NYSE
DB,Deutsche Bank AG,16771283374,Finance,Major Banks,NYSE
DFS,Discover Financial Services,23215062279,Finance,Finance: Consumer Services,NYSE
EFC,Ellington Financial Inc.,532449390.4,Finance,Real Estate,NYSE
EFX,"Equifax, Inc.",14381750367,Finance,Finance: Consumer Services,NYSE
EIG,Employers Holdings Inc,1316805805,Finance,Property-Casualty Insurers,NYSE
ELVT,"Elevate Credit, Inc.",188172834.6,Finance,Finance: Consumer Services,NYSE
ENVA,"Enova International, Inc.",764258321.7,Finance,Finance: Consumer Services,NYSE
EQH,"AXA Equitable Holdings, Inc.",9889771249,Finance,Specialty Insurers,NYSE
ESNT,Essent Group Ltd.,4270611732,Finance,Property-Casualty Insurers,NYSE
EV,Eaton Vance Corporation,4659327933,Finance,Investment Managers,NYSE
EVR,Evercore Inc.,3730584130,Finance,Investment Managers,NYSE
FAF,First American Corporation (The),5741024455,Finance,Specialty Insurers,NYSE
FBC,"Flagstar Bancorp, Inc.",1858081010,Finance,Savings Institutions,NYSE
FBK,FB Financial Corporation,979250458.5,Finance,Major Banks,NYSE
FBP,First BanCorp.,2489551709,Finance,Major Banks,NYSE
FCF,First Commonwealth Financial Corporation,1242824171,Finance,Major Banks,NYSE
FFG,"FBL Financial Group, Inc.",1546194765,Finance,Life Insurance,NYSE
FG,FGL Holdings,1746779727,Finance,Life Insurance,NYSE
FHN,First Horizon National Corporation,4437723923,Finance,Major Banks,NYSE
FII,"Federated Investors, Inc.",2954493401,Finance,Investment Managers,NYSE
FNB,F.N.B. Corporation,3439629468,Finance,Major Banks,NYSE
FNF,"Fidelity National Financial, Inc.",10063357553,Finance,Specialty Insurers,NYSE
FOR,Forestar Group Inc,725416923.1,Finance,Real Estate,NYSE
FPAC,Far Point Acquisition Corporation,780403375,Finance,Business Services,NYSE
FPH,"Five Point Holdings, LLC",495834129.8,Finance,Real Estate,NYSE
FSB,"Franklin Financial Network, Inc.",422752808.6,Finance,Major Banks,NYSE
GBL,"Gamco Investors, Inc.",592666500.5,Finance,Investment Bankers/Brokers/Service,NYSE
GCAP,"GAIN Capital Holdings, Inc.",234781580.6,Finance,Investment Bankers/Brokers/Service,NYSE
GDOT,Green Dot Corporation,3211992401,Finance,Finance: Consumer Services,NYSE
GHL,"Greenhill & Co., Inc.",445087264.6,Finance,Investment Bankers/Brokers/Service,NYSE
GIG,"GigCapital, Inc.",188312461.2,Finance,Business Services,NYSE
GNW,Genworth Financial Inc,1918450317,Finance,Life Insurance,NYSE
GRAF,Graf Industrial Corp.,299831097.6,Finance,Business Services,NYSE
GS,"Goldman Sachs Group, Inc. (The)",70414851985,Finance,Investment Bankers/Brokers/Service,NYSE
GTS,Triple-S Management Corporation,506151342.5,Finance,Accident &Health Insurance,NYSE
GTY,Getty Realty Corporation,1308965334,Finance,Real Estate,NYSE
GWB,"Great Western Bancorp, Inc.",1798685162,Finance,Major Banks,NYSE
HCI,"HCI Group, Inc.",366861320.6,Finance,Property-Casualty Insurers,NYSE
HDB,HDFC Bank Limited,1.05219E+11,Finance,Commercial Banks,NYSE
HIG,"Hartford Financial Services Group, Inc. (The)",17872868338,Finance,Property-Casualty Insurers,NYSE
HLI,"Houlihan Lokey, Inc.",2999169361,Finance,Investment Managers,NYSE
HMN,Horace Mann Educators Corporation,1443122729,Finance,Property-Casualty Insurers,NYSE
HPP,"Hudson Pacific Properties, Inc.",5311612584,Finance,Real Estate,NYSE
HRTG,"Heritage Insurance Holdings, Inc.",443267066.8,Finance,Property-Casualty Insurers,NYSE
HSBC,HSBC Holdings plc,1.62736E+11,Finance,Savings Institutions,NYSE
HTH,Hilltop Holdings Inc.,1708412138,Finance,Major Banks,NYSE
IBN,ICICI Bank Limited,36936643305,Finance,Commercial Banks,NYSE
ICE,Intercontinental Exchange Inc.,43285443507,Finance,Investment Bankers/Brokers/Service,NYSE
IHC,Independence Holding Company,526957502.3,Finance,Life Insurance,NYSE
IIPR,"Innovative Industrial Properties, Inc.",801067987.9,Finance,Real Estate,NYSE
ING,"ING Group, N.V.",47238946239,Finance,Commercial Banks,NYSE
INVH,Invitation Homes Inc.,12680554914,Finance,Real Estate,NYSE
IPOA,Social Capital Hedosophia Holdings Corp.,703110000,Finance,Business Services,NYSE
ITCB,Ita? CorpBanca,4432796712,Finance,Commercial Banks,NYSE
ITUB,Itau Unibanco Banco Holding SA,85649680585,Finance,Major Banks,NYSE
IVZ,Invesco Plc,7758501486,Finance,Investment Managers,NYSE
IX,Orix Corp Ads,18424382980,Finance,Diversified Financial Services,NYSE
JHG,Janus Henderson Group plc,4906390845,Finance,Investment Managers,NYSE
JLL,Jones Lang LaSalle Incorporated,7033945534,Finance,Real Estate,NYSE
JMP,JMP Group LLC,79862373.75,Finance,Investment Bankers/Brokers/Service,NYSE
JPM,J P Morgan Chase & Co,3.31451E+11,Finance,Major Banks,NYSE
KB,KB Financial Group Inc,14659131067,Finance,Commercial Banks,NYSE
KEY,KeyCorp,15888407236,Finance,Major Banks,NYSE
KFS,"Kingsway Financial Services, Inc.",67541956.8,Finance,Property-Casualty Insurers,NYSE
KKR,KKR & Co. Inc.,19557026736,Finance,Investment Managers,NYSE
KMPR,Kemper Corporation,4944039507,Finance,Property-Casualty Insurers,NYSE
KW,Kennedy-Wilson Holdings Inc.,3058351911,Finance,Real Estate,NYSE
L,Loews Corporation,14915816000,Finance,Property-Casualty Insurers,NYSE
LAZ,Lazard Ltd.,4133169098,Finance,Investment Managers,NYSE
LEJU,Leju Holdings Limited,213149420.3,Finance,Real Estate,NYSE
LFC,China Life Insurance Company Limited,75862468220,Finance,Life Insurance,NYSE
LGC,Legacy Acquisition Corp.,301200000,Finance,Business Services,NYSE
LHC,Leo Holdings Corp.,251000000,Finance,Business Services,NYSE
LM,"Legg Mason, Inc.",2341231661,Finance,Investment Managers,NYSE
LNC,Lincoln National Corporation,11992046764,Finance,Life Insurance,NYSE
LYG,Lloyds Banking Group Plc,57129875265,Finance,Commercial Banks,NYSE
MBI,"MBIA, Inc.",858510096.6,Finance,Property-Casualty Insurers,NYSE
MC,Moelis & Company,1895878219,Finance,Investment Managers,NYSE
MCB,Metropolitan Bank Holding Corp.,287479963.5,Finance,Major Banks,NYSE
MCO,Moody&#39;s Corporation,34191588051,Finance,Finance: Consumer Services,NYSE
MCY,Mercury General Corporation,2770877655,Finance,Property-Casualty Insurers,NYSE
MDLY,Medley Management Inc.,104042930.9,Finance,Investment Managers,NYSE
MET,"MetLife, Inc.",40751019744,Finance,Life Insurance,NYSE
MFAC,Megalith Financial Acquisition Corp.,211187887.8,Finance,Business Services,NYSE
MFC,Manulife Financial Corp,33213960870,Finance,Life Insurance,NYSE
MFCB,MFC Bancorp Ltd.,92130787.35,Finance,Commercial Banks,NYSE
MFG,"Mizuho Financial Group, Inc.",38798220239,Finance,Major Banks,NYSE
MKL,Markel Corporation,13822726391,Finance,Property-Casualty Insurers,NYSE
MLP,"Maui Land & Pineapple Company, Inc.",219746253.4,Finance,Real Estate,NYSE
MMC,"Marsh & McLennan Companies, Inc.",47429733222,Finance,Specialty Insurers,NYSE
MMI,"Marcus & Millichap, Inc.",1589514114,Finance,Real Estate,NYSE
MN,"Manning & Napier, Inc.",32199386.1,Finance,Investment Managers,NYSE
MOSC,Mosaic Acquisition Corp.,347760000,Finance,Business Services,NYSE
MS,Morgan Stanley,72110835327,Finance,Investment Bankers/Brokers/Service,NYSE
MSL,MidSouth Bancorp,190708691.1,Finance,Major Banks,NYSE
MTB,M&T Bank Corporation,21741189872,Finance,Major Banks,NYSE
MTG,MGIC Investment Corporation,4694653032,Finance,Property-Casualty Insurers,NYSE
MUFG,Mitsubishi UFJ Financial Group Inc,63966425262,Finance,Commercial Banks,NYSE
NBHC,National Bank Holdings Corporation,1026492903,Finance,Major Banks,NYSE
NFC,New Frontier Corporation,400578750,Finance,Business Services,NYSE
NFJ,"AllianzGI NFJ Dividend, Interest & Premium Strategy Fund",1143307067,Finance,Finance: Consumer Services,NYSE
NMR,Nomura Holdings Inc ADR,11876221606,Finance,Investment Bankers/Brokers/Service,NYSE
NNI,"Nelnet, Inc.",2213408630,Finance,Finance: Consumer Services,NYSE
NOAH,Noah Holdings Ltd.,2781621736,Finance,Investment Managers,NYSE
NTB,Bank of N.T. Butterfield & Son Limited (The),1984164000,Finance,Commercial Banks,NYSE
NTP,Nam Tai Property Inc.,376204901.4,Finance,Real Estate,NYSE
NYCB,"New York Community Bancorp, Inc.",5407053836,Finance,Banks,NYSE
OAK,"Oaktree Capital Group, LLC",3549085024,Finance,Investment Managers,NYSE
OCN,Ocwen Financial Corporation,243732021.3,Finance,Finance: Consumer Services,NYSE
OFG,OFG Bancorp,1015601011,Finance,Major Banks,NYSE
OMAD,One Madison Corporation,422812500,Finance,Business Services,NYSE
OMF,"OneMain Holdings, Inc.",4317674880,Finance,Finance: Consumer Services,NYSE
ONDK,"On Deck Capital, Inc.",409963054.8,Finance,Finance: Consumer Services,NYSE
OPY,"Oppenheimer Holdings, Inc.",336876802.8,Finance,Investment Bankers/Brokers/Service,NYSE
ORI,Old Republic International Corporation,6334053879,Finance,Property-Casualty Insurers,NYSE
OZM,Och-Ziff Capital Management Group LLC,335542638.1,Finance,Investment Managers,NYSE
PB,"Prosperity Bancshares, Inc.",4823621735,Finance,Major Banks,NYSE
PFS,"Provident Financial Services, Inc",1724082077,Finance,Savings Institutions,NYSE
PFSI,"PennyMac Financial Services, Inc.",1724372062,Finance,Finance: Consumer Services,NYSE
PGR,Progressive Corporation (The),42093079365,Finance,Property-Casualty Insurers,NYSE
PJC,Piper Jaffray Companies,1066121664,Finance,Investment Bankers/Brokers/Service,NYSE
PJT,PJT Partners Inc.,951778726.8,Finance,Investment Managers,NYSE
PNC,"PNC Financial Services Group, Inc. (The)",55640111949,Finance,Major Banks,NYSE
PPDF,PPDAI Group Inc.,1136321801,Finance,Finance: Consumer Services,NYSE
PRA,ProAssurance Corporation,1856486561,Finance,Property-Casualty Insurers,NYSE
PRI,"Primerica, Inc.",5185791768,Finance,Life Insurance,NYSE
PRS,"Prudential Financial, Inc.",559910634.2,Finance,Life Insurance,NYSE
PRU,"Prudential Financial, Inc.",37578920000,Finance,Life Insurance,NYSE
PUK,Prudential Public Limited Company,52148771733,Finance,Life Insurance,NYSE
PZN,Pzena Investment Management Inc,569405694.4,Finance,Investment Managers,NYSE
QD,Qudian Inc.,1648742582,Finance,Finance: Consumer Services,NYSE
RBS,Royal Bank Scotland plc (The),39278742642,Finance,Commercial Banks,NYSE
RDN,Radian Group Inc.,4431256674,Finance,Property-Casualty Insurers,NYSE
RE,"Everest Re Group, Ltd.",8784220727,Finance,Property-Casualty Insurers,NYSE
RESI,Front Yard Residential Corporation,497151991.1,Finance,Real Estate,NYSE
RF,Regions Financial Corporation,14400954014,Finance,Major Banks,NYSE
RGA,"Reinsurance Group of America, Incorporated",8922005736,Finance,Life Insurance,NYSE
RJF,"Raymond James Financial, Inc.",11340864374,Finance,Investment Bankers/Brokers/Service,NYSE
RLGY,Realogy Holdings Corp.,1301850052,Finance,Real Estate,NYSE
RLI,RLI Corp.,3195122425,Finance,Property-Casualty Insurers,NYSE
RM,Regional Management Corp.,288859442.5,Finance,Finance: Consumer Services,NYSE
RMAX,"RE/MAX Holdings, Inc.",684255231.2,Finance,Real Estate,NYSE
RNR,RenaissanceRe Holdings Ltd.,6306317154,Finance,Property-Casualty Insurers,NYSE
ROL,"Rollins, Inc.",13631834268,Finance,Diversified Commercial Services,NYSE
RVI,Retail Value Inc.,593574237.4,Finance,Real Estate,NYSE
RWGE,Regalwood Global Energy Ltd.,303000000,Finance,Business Services,NYSE
RY,Royal Bank Of Canada,1.08452E+11,Finance,Commercial Banks,NYSE
SAN,"Banco Santander, S.A.",75175337351,Finance,Commercial Banks,NYSE
SC,Santander Consumer USA Holdings Inc.,7424351071,Finance,Finance: Consumer Services,NYSE
SCHW,The Charles Schwab Corporation,56994527386,Finance,Investment Bankers/Brokers/Service,NYSE
SF,Stifel Financial Corporation,3792318471,Finance,Investment Bankers/Brokers/Service,NYSE
SFE,"Safeguard Scientifics, Inc.",224077867.3,Finance,Finance/Investors Services,NYSE
SHG,Shinhan Financial Group Co Ltd,17596082157,Finance,Major Banks,NYSE
SLF,Sun Life Financial Inc.,22911018541,Finance,Life Insurance,NYSE
SMFG,Sumitomo Mitsui Financial Group Inc,49055293461,Finance,Commercial Banks,NYSE
SNV,Synovus Financial Corp.,5468247592,Finance,Major Banks,NYSE
SPAQ,Spartan Energy Acquisition Corp,542560800,Finance,Business Services,NYSE
SPGI,S&P Global Inc.,51812414136,Finance,Finance: Consumer Services,NYSE
SRG,Seritage Growth Properties,1585064633,Finance,Real Estate,NYSE
STC,Stewart Information Services Corporation,1012820421,Finance,Specialty Insurers,NYSE
STI,"SunTrust Banks, Inc.",26262863964,Finance,Major Banks,NYSE
STL,Sterling Bancorp,3962700484,Finance,Major Banks,NYSE
STT,State Street Corporation,24919599003,Finance,Major Banks,NYSE
SUPV,Grupo Supervielle S.A.,555374341.1,Finance,Commercial Banks,NYSE
SYF,Synchrony Financial,22644608327,Finance,Finance: Consumer Services,NYSE
TCF,TCF Financial Corporation,3392476071,Finance,Major Banks,NYSE
TD,Toronto Dominion Bank (The),99578591853,Finance,Commercial Banks,NYSE
THG,"The Hanover Insurance Group, Inc.",4632276495,Finance,Property-Casualty Insurers,NYSE
TMK,Torchmark Corporation,9040177230,Finance,Life Insurance,NYSE
TPGH,TPG Pace Holdings Corp.,574312500,Finance,Business Services,NYSE
TPRE,Third Point Reinsurance Ltd.,978760447.3,Finance,Property-Casualty Insurers,NYSE
TRC,Tejon Ranch Co,457289131.2,Finance,Real Estate,NYSE
TRNO,Terreno Realty Corporation,2614723077,Finance,Real Estate,NYSE
TRU,TransUnion,12517021260,Finance,Finance: Consumer Services,NYSE
TRV,"The Travelers Companies, Inc.",36126714223,Finance,Property-Casualty Insurers,NYSE
UBS,UBS AG,46716198320,Finance,Major Banks,NYSE
UE,Urban Edge Properties,2281893692,Finance,Real Estate,NYSE
UNM,Unum Group,7260787769,Finance,Accident &Health Insurance,NYSE
USB,U.S. Bancorp,77116501257,Finance,Major Banks,NYSE
UVE,UNIVERSAL INSURANCE HOLDINGS INC,1081967549,Finance,Property-Casualty Insurers,NYSE
VAC,Marriot Vacations Worldwide Corporation,4227131447,Finance,Real Estate,NYSE
VOYA,"Voya Financial, Inc.",7290972402,Finance,Life Insurance,NYSE
WAL,Western Alliance Bancorporation,4321382888,Finance,Major Banks,NYSE
WBK,Westpac Banking Corporation,63433230236,Finance,Commercial Banks,NYSE
WBS,Webster Financial Corporation,4675079305,Finance,Major Banks,NYSE
WD,"Walker & Dunlop, Inc.",1540500047,Finance,Finance: Consumer Services,NYSE
WDR,"Waddell & Reed Financial, Inc.",1316233997,Finance,Investment Bankers/Brokers/Service,NYSE
WEI,Weidai Ltd.,809093070,Finance,Finance: Consumer Services,NYSE
WFC,Wells Fargo & Company,2.19467E+11,Finance,Major Banks,NYSE
WHG,Westwood Holdings Group Inc,318660993.5,Finance,Investment Managers,NYSE
WRB,W.R. Berkley Corporation,10336993971,Finance,Property-Casualty Insurers,NYSE
WTM,"White Mountains Insurance Group, Ltd.",2931398669,Finance,Property-Casualty Insurers,NYSE
XRF,China Rapid Finance Limited,72992723.1,Finance,Finance: Consumer Services,NYSE
XYF,X Financial,850120034.4,Finance,Finance: Consumer Services,NYSE
Y,Alleghany Corporation,8854743042,Finance,Property-Casualty Insurers,NYSE
YRD,Yirendai Ltd.,822708414.7,Finance,Finance: Consumer Services,NYSE
PFG,Principal Financial Group Inc,13968563900,Finance,Accident &Health Insurance,Nasdaq
BCOW,"1895 Bancorp of Wisconsin, Inc.",31204387.5,Finance,Banks,Nasdaq
WVFC,WVS Financial Corp.,33530481,Finance,Banks,Nasdaq
RBKB,"Rhinebeck Bancorp, Inc.",49954596,Finance,Banks,Nasdaq
WEBK,"Wellesley Bancorp, Inc.",77106903.83,Finance,Banks,Nasdaq
PBIP,"Prudential Bancorp, Inc.",154371763.8,Finance,Banks,Nasdaq
ENFC,Entegra Financial Corp.,155357210.4,Finance,Banks,Nasdaq
FNWB,First Northwest Bancorp,171908074.2,Finance,Banks,Nasdaq
ESSA,"ESSA Bancorp, Inc.",182025135.6,Finance,Banks,Nasdaq
FSBW,"FS Bancorp, Inc.",226911537.4,Finance,Banks,Nasdaq
TSBK,"Timberland Bancorp, Inc.",232609015.9,Finance,Banks,Nasdaq
GCBC,"Greene County Bancorp, Inc.",259208033,Finance,Banks,Nasdaq
SMBC,"Southern Missouri Bancorp, Inc.",287124037.2,Finance,Banks,Nasdaq
HBCP,"Home Bancorp, Inc.",315394205,Finance,Banks,Nasdaq
PCSB,PCSB Financial Corporation,348425043.2,Finance,Banks,Nasdaq
UCFC,United Community Financial Corp.,459354981.3,Finance,Banks,Nasdaq
UBNK,"United Financial Bancorp, Inc. ",733248063.1,Finance,Banks,Nasdaq
HFWA,Heritage Financial Corporation,1111549848,Finance,Banks,Nasdaq
GMHIW,"Gores Metropoulos, Inc.",9333332.4,Finance,Business Services,Nasdaq
VTIQW,VectoIQ Acquisition Corp.,12745200,Finance,Business Services,Nasdaq
TMSR,TMSR Holding Company Limited,50329039.77,Finance,Business Services,Nasdaq
LOAC,Longevity Acquisition Corporation,52647300,Finance,Business Services,Nasdaq
GLAC,Greenland Acquisition Corporation,58224740,Finance,Business Services,Nasdaq
TOTA,Tottenham Acquisition I Limited,60189236,Finance,Business Services,Nasdaq
HCCH,HL Acquisitions Corp.,69075291.2,Finance,Business Services,Nasdaq
DDMX,DD3 Acquisition Corp.,71004056,Finance,Business Services,Nasdaq
DDMXU,DD3 Acquisition Corp.,73243248,Finance,Business Services,Nasdaq
EDTX,EdtechX Holdings Acquisition Corp.,79695000,Finance,Business Services,Nasdaq
EDTXU,EdtechX Holdings Acquisition Corp.,80643750,Finance,Business Services,Nasdaq
TZAC,Tenzing Acquisition Corp.,83229184.41,Finance,Business Services,Nasdaq
BRPA,Big Rock Partners Acquisition Corp.,93336715,Finance,Business Services,Nasdaq
IEA,"Infrastructure and Energy Alternatives, Inc.",116093620,Finance,Business Services,Nasdaq
GPAQ,Gordon Pointe Acquisition Corp.,127625000,Finance,Business Services,Nasdaq
ANDA,Andina Acquisition Corp. III,135476250,Finance,Business Services,Nasdaq
INSUU,Insurance Acquisition Corp.,135592500,Finance,Business Services,Nasdaq
ARYA,ARYA Sciences Acquisition Corp.,141306250,Finance,Business Services,Nasdaq
ALAC,Alberton Acquisition Corporation,146163012.5,Finance,Business Services,Nasdaq
OPES,Opes Acquisition Corp.,150423000,Finance,Business Services,Nasdaq
KBLM,KBL Merger Corp. IV,154577225,Finance,Business Services,Nasdaq
SAMA,Schultze Special Purpose Acquisition Corp.,158437500,Finance,Business Services,Nasdaq
AGFS,"AgroFresh Solutions, Inc.",170564020.5,Finance,Business Services,Nasdaq
ALGR,Allegro Merger Corp.,189265800,Finance,Business Services,Nasdaq
LFAC,LF Capital Acquistion Corp.,195032812.5,Finance,Business Services,Nasdaq
FMCI,Forum Merger II Corporation,204688984.5,Finance,Business Services,Nasdaq
MUDS,Mudrick Capital Acquisition Corporation,209664000,Finance,Business Services,Nasdaq
TIBR,Tiberius Acquisition Corporation,217350000,Finance,Business Services,Nasdaq
CTAC,ChaSerg Technology Acquisition Corp.,223456800,Finance,Business Services,Nasdaq
LACQ,Leisure Acquisition Corp.,250910000,Finance,Business Services,Nasdaq
TBRG,"Thunder Bridge Acquisition, Ltd.",263160000,Finance,Business Services,Nasdaq
TDAC,Trident Acquisitions Corp.,268060687.5,Finance,Business Services,Nasdaq
TWLV,Twelve Seas Investment Company,268325580,Finance,Business Services,Nasdaq
CFFA,CF Finance Acquisition Corp.,279758288.7,Finance,Business Services,Nasdaq
SCAC,Saban Capital Acquisition Corp.,281684911.7,Finance,Business Services,Nasdaq
VTIQ,VectoIQ Acquisition Corp.,296103600,Finance,Business Services,Nasdaq
TKKS,TKK Symphony Acquisition Corporation,311669500,Finance,Business Services,Nasdaq
DFBH,DFB Healthcare Acquisitions Corp.,312187500,Finance,Business Services,Nasdaq
NEBU,Nebula Acquisition Corporation,343406250,Finance,Business Services,Nasdaq
STNL,Sentinel Energy Services Inc.,346380000,Finance,Business Services,Nasdaq
TMCX,Trinity Merger Corp.,352590000,Finance,Business Services,Nasdaq
WRLS,Pensare Acquisition Corp.,369166152.5,Finance,Business Services,Nasdaq
GMHI,"Gores Metropoulos, Inc.",390000000,Finance,Business Services,Nasdaq
GRSH,"Gores Holdings III, Inc.",396000000,Finance,Business Services,Nasdaq
PACQ,Pure Acquisition Corp.,520087500,Finance,Business Services,Nasdaq
VEAC,Vantage Energy Acquisition Corp.,564144000,Finance,Business Services,Nasdaq
DFVS,Barclays PLC,3489000,Finance,Commercial Banks,Nasdaq
STPP,Barclays PLC,4230720,Finance,Commercial Banks,Nasdaq
DFVL,Barclays PLC,4296208,Finance,Commercial Banks,Nasdaq
FLAT,Barclays PLC,4448730,Finance,Commercial Banks,Nasdaq
DTUL,Barclays PLC,4564192.775,Finance,Commercial Banks,Nasdaq
DTUS,Barclays PLC,4889690,Finance,Commercial Banks,Nasdaq
DTYL,Barclays PLC,5103440,Finance,Commercial Banks,Nasdaq
DLBS,Barclays PLC,11456478.67,Finance,Commercial Banks,Nasdaq
TAPR,Barclays PLC,12617763.16,Finance,Commercial Banks,Nasdaq
DTYS,Barclays PLC,43692355.94,Finance,Commercial Banks,Nasdaq
BMLP,Bank Of Montreal,48710000,Finance,Commercial Banks,Nasdaq
ESQ,"Esquire Financial Holdings, Inc.",171444775.5,Finance,Commercial Banks,Nasdaq
PGC,Peapack-Gladstone Financial Corporation,507336810.6,Finance,Commercial Banks,Nasdaq
GGAL,Grupo Financiero Galicia S.A.,1621647320,Finance,Commercial Banks,Nasdaq
SSLJ,SSLJ.com Limited,23650000,Finance,Diversified Commercial Services,Nasdaq
FTDR,"frontdoor, inc.",2912444307,Finance,Diversified Commercial Services,Nasdaq
CLDC,China Lending Corporation,30658623.75,Finance,Diversified Financial Services,Nasdaq
ASFI,"Asta Funding, Inc.",31421450.5,Finance,Finance Companies,Nasdaq
PMTS,CPI Card Group Inc.,38169036.54,Finance,Finance Companies,Nasdaq
NICK,"Nicholas Financial, Inc.",71188632,Finance,Finance Companies,Nasdaq
PLBC,Plumas Bancorp,117388464,Finance,Finance Companies,Nasdaq
ECPG,Encore Capital Group Inc,840982021.4,Finance,Finance Companies,Nasdaq
LIVE,Live Ventures Incorporated,15150938.4,Finance,Finance/Investors Services,Nasdaq
LYL,Dragon Victory International Limited,16299471.38,Finance,Finance/Investors Services,Nasdaq
TURN,180 Degree Capital Corp.,57886105.32,Finance,Finance/Investors Services,Nasdaq
LMFA,"LM Funding America, Inc.",4325281.56,Finance,Finance: Consumer Services,Nasdaq
HX,Hexindai Inc.,45702926.74,Finance,Finance: Consumer Services,Nasdaq
QFIN,"360 Finance, Inc.",47585000,Finance,Finance: Consumer Services,Nasdaq
ATLC,Atlanticus Holdings Corporation,54250651.6,Finance,Finance: Consumer Services,Nasdaq
MOGO,Mogo Finance Technology Inc.,58067115,Finance,Finance: Consumer Services,Nasdaq
NYMTP,"New York Mortgage Trust, Inc.",73170000,Finance,Finance: Consumer Services,Nasdaq
CPSS,"Consumer Portfolio Services, Inc.",77298565.14,Finance,Finance: Consumer Services,Nasdaq
SNFCA,Security National Financial Corporation,82592056.24,Finance,Finance: Consumer Services,Nasdaq
DNJR,GOLDEN BULL LIMITED,109686150,Finance,Finance: Consumer Services,Nasdaq
AIHS,Senmiao Technology Limited,113351772,Finance,Finance: Consumer Services,Nasdaq
MFIN,Medallion Financial Corp.,168588928.2,Finance,Finance: Consumer Services,Nasdaq
SLMBP,SLM Corporation,268280000,Finance,Finance: Consumer Services,Nasdaq
ATAX,"America First Multifamily Investors, L.P.",416950378.3,Finance,Finance: Consumer Services,Nasdaq
WINS,Wins Finance Holdings Inc.,486022229,Finance,Finance: Consumer Services,Nasdaq
LX,LexinFintech Holdings Ltd.,717077592,Finance,Finance: Consumer Services,Nasdaq
COOP,Mr. Cooper Group Inc.,871086571.2,Finance,Finance: Consumer Services,Nasdaq
WRLD,World Acceptance Corporation,1127124303,Finance,Finance: Consumer Services,Nasdaq
PRAA,"PRA Group, Inc.",1215183036,Finance,Finance: Consumer Services,Nasdaq
BCOR,"Blucora, Inc.",1609028023,Finance,Finance: Consumer Services,Nasdaq
SLM,SLM Corporation,4328713320,Finance,Finance: Consumer Services,Nasdaq
TREE,"LendingTree, Inc.",4510694096,Finance,Finance: Consumer Services,Nasdaq
CACC,Credit Acceptance Corporation,8487375104,Finance,Finance: Consumer Services,Nasdaq
USOI,Credit Suisse AG,7754340,Finance,Investment Bankers/Brokers/Service,Nasdaq
DGLD,Credit Suisse AG,18687644.15,Finance,Investment Bankers/Brokers/Service,Nasdaq
SLVO,Credit Suisse AG,22144753.83,Finance,Investment Bankers/Brokers/Service,Nasdaq
DSLV,Credit Suisse AG,28854384.24,Finance,Investment Bankers/Brokers/Service,Nasdaq
JRJC,China Finance Online Co. Limited,31405009.48,Finance,Investment Bankers/Brokers/Service,Nasdaq
GLDI,Credit Suisse AG,35961577.08,Finance,Investment Bankers/Brokers/Service,Nasdaq
NHLD,National Holdings Corporation,37831635,Finance,Investment Bankers/Brokers/Service,Nasdaq
VIIX,Credit Suisse AG,42322840.08,Finance,Investment Bankers/Brokers/Service,Nasdaq
PYDS,"Payment Data Systems, Inc.",44181641.64,Finance,Investment Bankers/Brokers/Service,Nasdaq
ZIV,Credit Suisse AG,99333120,Finance,Investment Bankers/Brokers/Service,Nasdaq
YIN,Yintech Investment Holdings Limited,101237692.5,Finance,Investment Bankers/Brokers/Service,Nasdaq
UGLD,Credit Suisse AG,113016905.1,Finance,Investment Bankers/Brokers/Service,Nasdaq
FHL,Futu Holdings Limited,138900000,Finance,Investment Bankers/Brokers/Service,Nasdaq
TIGR,UP Fintech Holding Limited,168220000,Finance,Investment Bankers/Brokers/Service,Nasdaq
